,Time,Activation,Underlying Relationship,Observations,Dimensions,Depth,Iteration
0,0.08285212516784668,ReLU,lin,500,5,30,4
0,0.08739256858825684,Leaky_ReLU,lin,500,5,30,0
0,0.08935356140136719,Leaky_ReLU,lin,500,5,30,1
0,0.09303689002990723,Leaky_ReLU,lin,500,5,30,2
0,0.09054756164550781,Leaky_ReLU,lin,500,5,30,3
0,0.09350895881652832,Leaky_ReLU,lin,500,5,30,4
0,0.09130597114562988,ELU,lin,500,5,30,0
0,0.09537458419799805,ELU,lin,500,5,30,1
0,0.1045527458190918,ELU,lin,500,5,30,2
0,0.1150052547454834,ELU,lin,500,5,30,3
0,0.0889902114868164,ELU,lin,500,5,30,4
0,0.1287980079650879,PReLU,lin,500,5,30,0
0,0.13881206512451172,PReLU,lin,500,5,30,1
0,0.13769149780273438,PReLU,lin,500,5,30,2
0,0.13688063621520996,PReLU,lin,500,5,30,3
0,0.1288304328918457,PReLU,lin,500,5,30,4
0,0.10607767105102539,SELU,lin,500,5,30,0
0,0.0889585018157959,SELU,lin,500,5,30,1
0,0.10005617141723633,SELU,lin,500,5,30,2
0,0.08843636512756348,SELU,lin,500,5,30,3
0,0.11733031272888184,SELU,lin,500,5,30,4
0,0.18129444122314453,ALReLU,lin,500,5,30,0
0,0.2409648895263672,ALReLU,lin,500,5,30,1
0,0.1736595630645752,ALReLU,lin,500,5,30,2
0,0.2958064079284668,ALReLU,lin,500,5,30,3
0,0.20082783699035645,ALReLU,lin,500,5,30,4
0,0.015877962112426758,ReLU,sin,500,5,1,0
0,0.013061046600341797,ReLU,sin,500,5,1,1
0,0.01291799545288086,ReLU,sin,500,5,1,2
0,0.017096281051635742,ReLU,sin,500,5,1,3
0,0.00951075553894043,ReLU,sin,500,5,1,4
0,0.019036531448364258,Leaky_ReLU,sin,500,5,1,0
0,0.010999202728271484,Leaky_ReLU,sin,500,5,1,1
0,0.009999513626098633,Leaky_ReLU,sin,500,5,1,2
0,0.011275291442871094,Leaky_ReLU,sin,500,5,1,3
0,0.015024185180664062,Leaky_ReLU,sin,500,5,1,4
0,0.010001420974731445,ELU,sin,500,5,1,0
0,0.012506484985351562,ELU,sin,500,5,1,1
0,0.01749587059020996,ELU,sin,500,5,1,2
0,0.01291513442993164,ELU,sin,500,5,1,3
0,0.01582622528076172,ELU,sin,500,5,1,4
0,0.01886129379272461,PReLU,sin,500,5,1,0
0,0.01420140266418457,PReLU,sin,500,5,1,1
0,0.012458562850952148,PReLU,sin,500,5,1,2
0,0.011506795883178711,PReLU,sin,500,5,1,3
0,0.01427459716796875,PReLU,sin,500,5,1,4
0,0.013403892517089844,SELU,sin,500,5,1,0
0,0.011444807052612305,SELU,sin,500,5,1,1
0,0.013001441955566406,SELU,sin,500,5,1,2
0,0.013317346572875977,SELU,sin,500,5,1,3
0,0.017994403839111328,SELU,sin,500,5,1,4
0,0.016419172286987305,ALReLU,sin,500,5,1,0
0,0.013115882873535156,ALReLU,sin,500,5,1,1
0,0.014400005340576172,ALReLU,sin,500,5,1,2
0,0.016968727111816406,ALReLU,sin,500,5,1,3
0,0.017600297927856445,ALReLU,sin,500,5,1,4
0,0.01895594596862793,ReLU,sin,500,5,3,0
0,0.027714252471923828,ReLU,sin,500,5,3,1
0,0.018999099731445312,ReLU,sin,500,5,3,2
0,0.015831708908081055,ReLU,sin,500,5,3,3
0,0.01894092559814453,ReLU,sin,500,5,3,4
0,0.014182567596435547,Leaky_ReLU,sin,500,5,3,0
0,0.02088642120361328,Leaky_ReLU,sin,500,5,3,1
0,0.024193286895751953,Leaky_ReLU,sin,500,5,3,2
0,0.01761341094970703,Leaky_ReLU,sin,500,5,3,3
0,0.030594587326049805,Leaky_ReLU,sin,500,5,3,4
0,0.039179086685180664,ELU,sin,500,5,3,0
0,0.0240018367767334,ELU,sin,500,5,3,1
0,0.018408775329589844,ELU,sin,500,5,3,2
0,0.022607803344726562,ELU,sin,500,5,3,3
0,0.03668618202209473,ELU,sin,500,5,3,4
0,0.04645419120788574,PReLU,sin,500,5,3,0
0,0.024556636810302734,PReLU,sin,500,5,3,1
0,0.02184915542602539,PReLU,sin,500,5,3,2
0,0.0364229679107666,PReLU,sin,500,5,3,3
0,0.02894902229309082,PReLU,sin,500,5,3,4
0,0.039005279541015625,SELU,sin,500,5,3,0
0,0.03879070281982422,SELU,sin,500,5,3,1
0,0.03519749641418457,SELU,sin,500,5,3,2
0,0.01900172233581543,SELU,sin,500,5,3,3
0,0.015507698059082031,SELU,sin,500,5,3,4
0,0.023758888244628906,ALReLU,sin,500,5,3,0
0,0.025018930435180664,ALReLU,sin,500,5,3,1
0,0.019999980926513672,ALReLU,sin,500,5,3,2
0,0.019510507583618164,ALReLU,sin,500,5,3,3
0,0.02197122573852539,ALReLU,sin,500,5,3,4
0,0.031999826431274414,ReLU,sin,500,5,10,0
0,0.039290428161621094,ReLU,sin,500,5,10,1
0,0.03300070762634277,ReLU,sin,500,5,10,2
0,0.03301715850830078,ReLU,sin,500,5,10,3
0,0.03150749206542969,ReLU,sin,500,5,10,4
0,0.03653407096862793,Leaky_ReLU,sin,500,5,10,0
0,0.03226161003112793,Leaky_ReLU,sin,500,5,10,1
0,0.03259873390197754,Leaky_ReLU,sin,500,5,10,2
0,0.0699155330657959,Leaky_ReLU,sin,500,5,10,3
0,0.07778406143188477,Leaky_ReLU,sin,500,5,10,4
0,0.04164314270019531,ELU,sin,500,5,10,0
0,0.03224754333496094,ELU,sin,500,5,10,1
0,0.03099989891052246,ELU,sin,500,5,10,2
0,0.03759407997131348,ELU,sin,500,5,10,3
0,0.035238027572631836,ELU,sin,500,5,10,4
0,0.04250836372375488,PReLU,sin,500,5,10,0
0,0.03999900817871094,PReLU,sin,500,5,10,1
0,0.0519254207611084,PReLU,sin,500,5,10,2
0,0.049364566802978516,PReLU,sin,500,5,10,3
0,0.036672353744506836,PReLU,sin,500,5,10,4
0,0.038239479064941406,SELU,sin,500,5,10,0
0,0.029369831085205078,SELU,sin,500,5,10,1
0,0.033165931701660156,SELU,sin,500,5,10,2
0,0.03270888328552246,SELU,sin,500,5,10,3
0,0.03300023078918457,SELU,sin,500,5,10,4
0,0.05063629150390625,ALReLU,sin,500,5,10,0
0,0.04626774787902832,ALReLU,sin,500,5,10,1
0,0.05681204795837402,ALReLU,sin,500,5,10,2
0,0.04613661766052246,ALReLU,sin,500,5,10,3
0,0.05184531211853027,ALReLU,sin,500,5,10,4
0,0.12053561210632324,ReLU,sin,500,5,30,0
0,0.08511614799499512,ReLU,sin,500,5,30,1
0,0.0910501480102539,ReLU,sin,500,5,30,2
0,0.0874183177947998,ReLU,sin,500,5,30,3
0,0.08965325355529785,ReLU,sin,500,5,30,4
0,0.08493304252624512,Leaky_ReLU,sin,500,5,30,0
0,0.08040285110473633,Leaky_ReLU,sin,500,5,30,1
0,0.1213674545288086,Leaky_ReLU,sin,500,5,30,2
0,0.1455395221710205,Leaky_ReLU,sin,500,5,30,3
0,0.0808115005493164,Leaky_ReLU,sin,500,5,30,4
0,0.0931241512298584,ELU,sin,500,5,30,0
0,0.08633637428283691,ELU,sin,500,5,30,1
0,0.07944750785827637,ELU,sin,500,5,30,2
0,0.1012735366821289,ELU,sin,500,5,30,3
0,0.09089541435241699,ELU,sin,500,5,30,4
0,0.14368486404418945,PReLU,sin,500,5,30,0
0,0.1200718879699707,PReLU,sin,500,5,30,1
0,0.12157011032104492,PReLU,sin,500,5,30,2
0,0.12795162200927734,PReLU,sin,500,5,30,3
0,0.11889338493347168,PReLU,sin,500,5,30,4
0,0.10020613670349121,SELU,sin,500,5,30,0
0,0.08728957176208496,SELU,sin,500,5,30,1
0,0.09628891944885254,SELU,sin,500,5,30,2
0,0.10831689834594727,SELU,sin,500,5,30,3
0,0.09054350852966309,SELU,sin,500,5,30,4
0,0.1359574794769287,ALReLU,sin,500,5,30,0
0,0.13210558891296387,ALReLU,sin,500,5,30,1
0,0.1384129524230957,ALReLU,sin,500,5,30,2
0,0.14368963241577148,ALReLU,sin,500,5,30,3
0,0.1431717872619629,ALReLU,sin,500,5,30,4
0,0.01150822639465332,ReLU,qdr,500,5,1,0
0,0.010998964309692383,ReLU,qdr,500,5,1,1
0,0.01037144660949707,ReLU,qdr,500,5,1,2
0,0.010257959365844727,ReLU,qdr,500,5,1,3
0,0.02179265022277832,ReLU,qdr,500,5,1,4
0,0.023062944412231445,Leaky_ReLU,qdr,500,5,1,0
0,0.026247501373291016,Leaky_ReLU,qdr,500,5,1,1
0,0.01799941062927246,Leaky_ReLU,qdr,500,5,1,2
0,0.021999359130859375,Leaky_ReLU,qdr,500,5,1,3
0,0.0157320499420166,Leaky_ReLU,qdr,500,5,1,4
0,0.010002374649047852,ELU,qdr,500,5,1,0
0,0.010505914688110352,ELU,qdr,500,5,1,1
0,0.012222528457641602,ELU,qdr,500,5,1,2
0,0.012285947799682617,ELU,qdr,500,5,1,3
0,0.013971090316772461,ELU,qdr,500,5,1,4
0,0.017183780670166016,PReLU,qdr,500,5,1,0
0,0.016033172607421875,PReLU,qdr,500,5,1,1
0,0.011568069458007812,PReLU,qdr,500,5,1,2
0,0.017015457153320312,PReLU,qdr,500,5,1,3
0,0.011803865432739258,PReLU,qdr,500,5,1,4
0,0.012066364288330078,SELU,qdr,500,5,1,0
0,0.012999534606933594,SELU,qdr,500,5,1,1
0,0.018373489379882812,SELU,qdr,500,5,1,2
0,0.011001348495483398,SELU,qdr,500,5,1,3
0,0.01250600814819336,SELU,qdr,500,5,1,4
0,0.01705145835876465,ALReLU,qdr,500,5,1,0
0,0.013004541397094727,ALReLU,qdr,500,5,1,1
0,0.011999368667602539,ALReLU,qdr,500,5,1,2
0,0.011999845504760742,ALReLU,qdr,500,5,1,3
0,0.011999368667602539,ALReLU,qdr,500,5,1,4
0,0.015001773834228516,ReLU,qdr,500,5,3,0
0,0.014508724212646484,ReLU,qdr,500,5,3,1
0,0.013999223709106445,ReLU,qdr,500,5,3,2
0,0.01399993896484375,ReLU,qdr,500,5,3,3
0,0.015000104904174805,ReLU,qdr,500,5,3,4
0,0.015316486358642578,Leaky_ReLU,qdr,500,5,3,0
0,0.019145488739013672,Leaky_ReLU,qdr,500,5,3,1
0,0.015506267547607422,Leaky_ReLU,qdr,500,5,3,2
0,0.0149993896484375,Leaky_ReLU,qdr,500,5,3,3
0,0.014999866485595703,Leaky_ReLU,qdr,500,5,3,4
0,0.01704096794128418,ELU,qdr,500,5,3,0
0,0.019128799438476562,ELU,qdr,500,5,3,1
0,0.0161893367767334,ELU,qdr,500,5,3,2
0,0.013405323028564453,ELU,qdr,500,5,3,3
0,0.0180361270904541,ELU,qdr,500,5,3,4
0,0.02964019775390625,PReLU,qdr,500,5,3,0
0,0.01599907875061035,PReLU,qdr,500,5,3,1
0,0.019050121307373047,PReLU,qdr,500,5,3,2
0,0.018002748489379883,PReLU,qdr,500,5,3,3
0,0.01900005340576172,PReLU,qdr,500,5,3,4
0,0.01921248435974121,SELU,qdr,500,5,3,0
0,0.01710367202758789,SELU,qdr,500,5,3,1
0,0.015508413314819336,SELU,qdr,500,5,3,2
0,0.02912425994873047,SELU,qdr,500,5,3,3
0,0.029199600219726562,SELU,qdr,500,5,3,4
0,0.022002458572387695,ALReLU,qdr,500,5,3,0
0,0.01950860023498535,ALReLU,qdr,500,5,3,1
0,0.017157793045043945,ALReLU,qdr,500,5,3,2
0,0.01632380485534668,ALReLU,qdr,500,5,3,3
0,0.02022862434387207,ALReLU,qdr,500,5,3,4
0,0.033019304275512695,ReLU,qdr,500,5,10,0
0,0.032999277114868164,ReLU,qdr,500,5,10,1
0,0.062249183654785156,ReLU,qdr,500,5,10,2
0,0.061463117599487305,ReLU,qdr,500,5,10,3
0,0.035024404525756836,ReLU,qdr,500,5,10,4
0,0.042645931243896484,Leaky_ReLU,qdr,500,5,10,0
0,0.030541181564331055,Leaky_ReLU,qdr,500,5,10,1
0,0.0315089225769043,Leaky_ReLU,qdr,500,5,10,2
0,0.040876150131225586,Leaky_ReLU,qdr,500,5,10,3
0,0.06171226501464844,Leaky_ReLU,qdr,500,5,10,4
0,0.050501346588134766,ELU,qdr,500,5,10,0
0,0.038069725036621094,ELU,qdr,500,5,10,1
0,0.0352015495300293,ELU,qdr,500,5,10,2
0,0.06859683990478516,ELU,qdr,500,5,10,3
0,0.045987844467163086,ELU,qdr,500,5,10,4
0,0.04271674156188965,PReLU,qdr,500,5,10,0
0,0.049748897552490234,PReLU,qdr,500,5,10,1
0,0.07871031761169434,PReLU,qdr,500,5,10,2
0,0.04900026321411133,PReLU,qdr,500,5,10,3
0,0.03852677345275879,PReLU,qdr,500,5,10,4
0,0.051087379455566406,SELU,qdr,500,5,10,0
0,0.08600592613220215,SELU,qdr,500,5,10,1
0,0.04660463333129883,SELU,qdr,500,5,10,2
0,0.03199958801269531,SELU,qdr,500,5,10,3
0,0.03789782524108887,SELU,qdr,500,5,10,4
0,0.05100059509277344,ALReLU,qdr,500,5,10,0
0,0.0445094108581543,ALReLU,qdr,500,5,10,1
0,0.09352254867553711,ALReLU,qdr,500,5,10,2
0,0.06639409065246582,ALReLU,qdr,500,5,10,3
0,0.0485076904296875,ALReLU,qdr,500,5,10,4
0,0.08973884582519531,ReLU,qdr,500,5,30,0
0,0.08861589431762695,ReLU,qdr,500,5,30,1
0,0.08225440979003906,ReLU,qdr,500,5,30,2
0,0.0812528133392334,ReLU,qdr,500,5,30,3
0,0.08315587043762207,ReLU,qdr,500,5,30,4
0,0.09812378883361816,Leaky_ReLU,qdr,500,5,30,0
0,0.11252307891845703,Leaky_ReLU,qdr,500,5,30,1
0,0.20204663276672363,Leaky_ReLU,qdr,500,5,30,2
0,0.11499738693237305,Leaky_ReLU,qdr,500,5,30,3
0,0.09021615982055664,Leaky_ReLU,qdr,500,5,30,4
0,0.08450722694396973,ELU,qdr,500,5,30,0
0,0.08828926086425781,ELU,qdr,500,5,30,1
0,0.08535265922546387,ELU,qdr,500,5,30,2
0,0.10635995864868164,ELU,qdr,500,5,30,3
0,0.09295535087585449,ELU,qdr,500,5,30,4
0,0.1588912010192871,PReLU,qdr,500,5,30,0
0,0.12197685241699219,PReLU,qdr,500,5,30,1
0,0.11601829528808594,PReLU,qdr,500,5,30,2
0,0.194474458694458,PReLU,qdr,500,5,30,3
0,0.11751270294189453,PReLU,qdr,500,5,30,4
0,0.09078359603881836,SELU,qdr,500,5,30,0
0,0.08266377449035645,SELU,qdr,500,5,30,1
0,0.08455061912536621,SELU,qdr,500,5,30,2
0,0.08317089080810547,SELU,qdr,500,5,30,3
0,0.08456921577453613,SELU,qdr,500,5,30,4
0,0.22664523124694824,ALReLU,qdr,500,5,30,0
0,0.17658090591430664,ALReLU,qdr,500,5,30,1
0,0.13234972953796387,ALReLU,qdr,500,5,30,2
0,0.12133550643920898,ALReLU,qdr,500,5,30,3
0,0.15160226821899414,ALReLU,qdr,500,5,30,4
0,0.025617361068725586,ReLU,exp,500,5,1,0
0,0.026348114013671875,ReLU,exp,500,5,1,1
0,0.0282745361328125,ReLU,exp,500,5,1,2
0,0.027111530303955078,ReLU,exp,500,5,1,3
0,0.015244007110595703,ReLU,exp,500,5,1,4
0,0.011999368667602539,Leaky_ReLU,exp,500,5,1,0
0,0.010215282440185547,Leaky_ReLU,exp,500,5,1,1
0,0.009999990463256836,Leaky_ReLU,exp,500,5,1,2
0,0.009507417678833008,Leaky_ReLU,exp,500,5,1,3
0,0.010000467300415039,Leaky_ReLU,exp,500,5,1,4
0,0.009999752044677734,ELU,exp,500,5,1,0
0,0.011012077331542969,ELU,exp,500,5,1,1
0,0.014032602310180664,ELU,exp,500,5,1,2
0,0.013280868530273438,ELU,exp,500,5,1,3
0,0.015544414520263672,ELU,exp,500,5,1,4
0,0.012665987014770508,PReLU,exp,500,5,1,0
0,0.011323928833007812,PReLU,exp,500,5,1,1
0,0.01199960708618164,PReLU,exp,500,5,1,2
0,0.012295722961425781,PReLU,exp,500,5,1,3
0,0.012535572052001953,PReLU,exp,500,5,1,4
0,0.010011434555053711,SELU,exp,500,5,1,0
0,0.017039060592651367,SELU,exp,500,5,1,1
0,0.026385784149169922,SELU,exp,500,5,1,2
0,0.021019697189331055,SELU,exp,500,5,1,3
0,0.01399850845336914,SELU,exp,500,5,1,4
0,0.012999534606933594,ALReLU,exp,500,5,1,0
0,0.011999368667602539,ALReLU,exp,500,5,1,1
0,0.012038946151733398,ALReLU,exp,500,5,1,2
0,0.011351823806762695,ALReLU,exp,500,5,1,3
0,0.012000322341918945,ALReLU,exp,500,5,1,4
0,0.012998580932617188,ReLU,exp,500,5,3,0
0,0.014278173446655273,ReLU,exp,500,5,3,1
0,0.013999223709106445,ReLU,exp,500,5,3,2
0,0.015001535415649414,ReLU,exp,500,5,3,3
0,0.015505790710449219,ReLU,exp,500,5,3,4
0,0.015061140060424805,Leaky_ReLU,exp,500,5,3,0
0,0.014481544494628906,Leaky_ReLU,exp,500,5,3,1
0,0.015029430389404297,Leaky_ReLU,exp,500,5,3,2
0,0.01699995994567871,Leaky_ReLU,exp,500,5,3,3
0,0.014002799987792969,Leaky_ReLU,exp,500,5,3,4
0,0.014687776565551758,ELU,exp,500,5,3,0
0,0.014998912811279297,ELU,exp,500,5,3,1
0,0.018671751022338867,ELU,exp,500,5,3,2
0,0.01734137535095215,ELU,exp,500,5,3,3
0,0.014997005462646484,ELU,exp,500,5,3,4
0,0.01900196075439453,PReLU,exp,500,5,3,0
0,0.018002033233642578,PReLU,exp,500,5,3,1
0,0.018000125885009766,PReLU,exp,500,5,3,2
0,0.0182039737701416,PReLU,exp,500,5,3,3
0,0.01799941062927246,PReLU,exp,500,5,3,4
0,0.015720844268798828,SELU,exp,500,5,3,0
0,0.015639543533325195,SELU,exp,500,5,3,1
0,0.016000032424926758,SELU,exp,500,5,3,2
0,0.018936872482299805,SELU,exp,500,5,3,3
0,0.021000146865844727,SELU,exp,500,5,3,4
0,0.022410869598388672,ALReLU,exp,500,5,3,0
0,0.025807857513427734,ALReLU,exp,500,5,3,1
0,0.04102516174316406,ALReLU,exp,500,5,3,2
0,0.026132822036743164,ALReLU,exp,500,5,3,3
0,0.026908159255981445,ALReLU,exp,500,5,3,4
0,0.03500008583068848,ReLU,exp,500,5,10,0
0,0.03751039505004883,ReLU,exp,500,5,10,1
0,0.03180241584777832,ReLU,exp,500,5,10,2
0,0.04396200180053711,ReLU,exp,500,5,10,3
0,0.03500676155090332,ReLU,exp,500,5,10,4
0,0.0382227897644043,Leaky_ReLU,exp,500,5,10,0
0,0.03831911087036133,Leaky_ReLU,exp,500,5,10,1
0,0.038719892501831055,Leaky_ReLU,exp,500,5,10,2
0,0.04878568649291992,Leaky_ReLU,exp,500,5,10,3
0,0.033242225646972656,Leaky_ReLU,exp,500,5,10,4
0,0.04164481163024902,ELU,exp,500,5,10,0
0,0.035185813903808594,ELU,exp,500,5,10,1
0,0.04897904396057129,ELU,exp,500,5,10,2
0,0.03625988960266113,ELU,exp,500,5,10,3
0,0.03497624397277832,ELU,exp,500,5,10,4
0,0.053513288497924805,PReLU,exp,500,5,10,0
0,0.07734799385070801,PReLU,exp,500,5,10,1
0,0.056732177734375,PReLU,exp,500,5,10,2
0,0.044191598892211914,PReLU,exp,500,5,10,3
0,0.045388221740722656,PReLU,exp,500,5,10,4
0,0.032806396484375,SELU,exp,500,5,10,0
0,0.037209510803222656,SELU,exp,500,5,10,1
0,0.044556379318237305,SELU,exp,500,5,10,2
0,0.03572487831115723,SELU,exp,500,5,10,3
0,0.03358769416809082,SELU,exp,500,5,10,4
0,0.057080984115600586,ALReLU,exp,500,5,10,0
0,0.05399656295776367,ALReLU,exp,500,5,10,1
0,0.05834531784057617,ALReLU,exp,500,5,10,2
0,0.057250261306762695,ALReLU,exp,500,5,10,3
0,0.05668449401855469,ALReLU,exp,500,5,10,4
0,0.0892496109008789,ReLU,exp,500,5,30,0
0,0.0916283130645752,ReLU,exp,500,5,30,1
0,0.08699822425842285,ReLU,exp,500,5,30,2
0,0.09782218933105469,ReLU,exp,500,5,30,3
0,0.09482097625732422,ReLU,exp,500,5,30,4
0,0.0991818904876709,Leaky_ReLU,exp,500,5,30,0
0,0.0984492301940918,Leaky_ReLU,exp,500,5,30,1
0,0.09547948837280273,Leaky_ReLU,exp,500,5,30,2
0,0.10171914100646973,Leaky_ReLU,exp,500,5,30,3
0,0.09549403190612793,Leaky_ReLU,exp,500,5,30,4
0,0.12585830688476562,ELU,exp,500,5,30,0
0,0.14928030967712402,ELU,exp,500,5,30,1
0,0.11265945434570312,ELU,exp,500,5,30,2
0,0.11159491539001465,ELU,exp,500,5,30,3
0,0.11811709403991699,ELU,exp,500,5,30,4
0,0.12103772163391113,PReLU,exp,500,5,30,0
0,0.1275804042816162,PReLU,exp,500,5,30,1
0,0.12414956092834473,PReLU,exp,500,5,30,2
0,0.1300199031829834,PReLU,exp,500,5,30,3
0,0.13712477684020996,PReLU,exp,500,5,30,4
0,0.09895634651184082,SELU,exp,500,5,30,0
0,0.0888669490814209,SELU,exp,500,5,30,1
0,0.1142435073852539,SELU,exp,500,5,30,2
0,0.1393144130706787,SELU,exp,500,5,30,3
0,0.1736583709716797,SELU,exp,500,5,30,4
0,0.22175812721252441,ALReLU,exp,500,5,30,0
0,0.18421435356140137,ALReLU,exp,500,5,30,1
0,0.15890836715698242,ALReLU,exp,500,5,30,2
0,0.18293428421020508,ALReLU,exp,500,5,30,3
0,0.15857696533203125,ALReLU,exp,500,5,30,4
